p_x,p_y,p_z,u_x,u_y,u_z,mag,dot
-41.199580114,-102.532480332,121.151286828,0.000086040,0.003172482,0.000972958,0.003319442,-0.442705990
-5.207253149,8.058963485,4.224657781,-0.381387005,0.883052840,-0.315234211,1.012230692,0.915315261
-24.008621173,-34.929831608,-62.991401267,0.038698530,0.043848277,0.029357058,0.065437638,-0.890656284
36.141409457,13.674287247,22.373777690,0.052360394,0.012693326,0.040298750,0.067280908,0.951331605
4.625624472,2.743207968,-18.072566005,0.079141489,0.036738855,1.567412096,1.569838780,-0.752064767
-2.386602906,8.255291997,6.941641693,-0.176378992,0.894498738,-0.532781697,1.055980055,0.770171817
-14.087848928,-24.131045078,-81.352140747,0.013458220,0.021853617,0.053835886,0.059640648,-0.997370059
-123.827028963,-12.652601950,-8.120064747,-0.002257235,-0.000799607,-0.002218250,0.003264217,0.742567083
-7.832033497,-1.409031979,-31.256056204,0.067672235,0.013013197,0.687587799,0.691032457,-0.944842176
1.715207642,18.392488920,4.389419721,0.022420070,0.722765234,-0.100481138,0.730060752,0.974645727
119.473591259,-21.478655321,12.220249671,0.006989307,-0.002491353,0.000362796,0.007428922,0.981803734
6.071841431,7.025710653,-25.605818444,-0.198462173,-0.196377275,0.651684823,0.708974172,-0.953623757
25.762240432,-53.888763270,-14.023977730,0.034308741,-0.068230394,-0.007850211,0.076773057,0.996513000
22.570357933,-13.081967012,54.544474319,-0.036466422,0.036096989,-0.077374600,0.092841916,-0.988239097
-26.695307178,1.532149216,28.550510709,0.100368101,0.000065240,-0.111434979,0.149971712,-0.981959171
-124.967718964,-51.523109396,-43.022157572,-0.000445847,-0.000360394,-0.005966942,0.005994419,0.367102521
-120.785916279,120.730452454,-87.329127179,-0.000667593,0.001033523,-0.002022491,0.002367345,0.811198179
-55.285163598,125.669250756,-34.666557313,-0.000512704,0.001226002,-0.002769123,0.003071480,0.599956690
-94.072574297,16.937528396,-14.145238848,-0.026138479,0.004060582,-0.011663692,0.028909343,0.954715320
15.703348462,-5.680944101,-1.074259631,0.747293342,-0.335853832,0.032192450,0.819927734,0.997510402
-53.123044755,70.131022774,-82.964347323,0.006892508,-0.004737476,-0.009944021,0.012993610,0.034114718
-120.269781461,95.898516611,78.124884633,0.000290393,0.000177504,0.002719905,0.002741116,0.381012988
5.660564968,-7.196131765,8.789244638,0.408091634,-0.701619180,-0.622868506,1.023119461,0.630494815
14.432690265,6.224594918,4.966308192,0.711943257,0.341490116,-0.093666002,0.795142768,0.942548898
-51.736309662,122.337062862,-120.415154804,0.001132388,-0.000652751,-0.001336506,0.001869394,0.068574511
37.188494847,-2.449828063,-0.829850756,0.243071225,-0.053207758,0.035505585,0.251347035,0.965030280
-68.444687109,48.319876115,24.672040927,-0.018077527,0.014205341,0.019923116,0.030422348,0.886268033
4.471674520,-8.252169743,22.842920272,-0.140154632,0.223887432,-0.935522329,0.972096153,-0.838004645
-90.963808508,-121.569711015,28.019092969,-0.004307438,-0.002202434,0.003673596,0.006074541,0.780221709
-1.683618056,-8.908629965,-1.701293729,-0.139355316,-1.004753645,0.132004628,1.022924735,0.984922357
-4.293540706,45.342565039,33.617622416,-0.001724600,0.010463021,-0.003176582,0.011069766,0.753603697
91.920115819,13.488504374,119.574532274,-0.004227623,-0.001131701,0.002193895,0.004895581,-0.212032107
-126.511760496,36.702704984,30.846177933,-0.003807414,0.002102660,0.005521012,0.007028453,0.743211848
4.259732627,126.586431463,0.658081519,-0.000064027,0.004460423,-0.001029418,0.004578119,0.971382873
1.558084218,-19.165121247,-7.588951701,-0.046196000,-0.610450295,-0.019805248,0.612516025,0.988615368
87.139626710,118.987512737,101.487959856,-0.000237848,0.000047329,0.001648990,0.001666727,0.500246780
-9.345237861,-5.936934001,5.254244828,-0.674608177,-0.608187135,-0.376925633,0.983392453,0.836443459
-1.277125295,13.627794950,-12.246778234,-0.036773829,0.445185676,0.196736584,0.488106427,0.783509041
123.420148942,118.407409933,-43.073560069,0.001319877,0.000962845,-0.002265288,0.002792968,0.745018696
-7.454094541,-13.198227745,13.159332766,-0.203290737,-0.344087164,-0.308801677,0.505056013,0.573490085
-4.719531401,-7.343498343,-9.527347967,-0.382817075,-0.702889090,0.697787622,1.061842527,0.557666960
56.147520035,54.793593227,83.519508879,-0.009588977,-0.008596080,0.008272231,0.015305910,-0.226525468
-1.167604673,-5.255924950,-16.773022861,-0.058814868,-0.194562368,1.360611818,1.375710080,-0.409658818
-50.519058670,56.755248473,-123.347876536,0.004493988,-0.006003181,-0.001599407,0.007667608,-0.347370691
11.635325295,-0.711573045,-8.665824339,0.749317823,-0.106503151,0.554813848,0.938423427,0.586336614
-19.620098431,-0.899272156,1.441982580,-0.686277651,0.000350895,0.040187056,0.687453371,0.999698756
43.510148737,29.054100088,-29.137582355,0.022963687,0.005660326,-0.040658030,0.047036641,0.743027249
4.186452849,-13.682780598,-1.776240430,0.178438463,-0.855480626,-0.029378054,0.874385759,0.999987953
-127.466569474,15.281135154,8.525304909,-0.005132250,0.000254114,0.000074462,0.005139076,0.997304506
-37.616324693,-34.572160332,-36.323654071,-0.008892828,0.008781629,-0.044694808,0.046409323,0.451973356
-65.515940588,52.011660535,0.629120934,-0.048536815,0.033307199,0.001195428,0.058878018,0.993941446
-56.984647876,-122.651279674,-15.820274697,-0.002436060,-0.002253372,-0.004295701,0.005428178,0.637195373
-1.246931784,15.305205943,-23.262946516,-0.083698166,-0.182939790,0.175292753,0.266833092,-0.916630743
71.856521336,-123.360285950,-53.232455806,0.000562181,-0.000555490,-0.005135159,0.005195621,0.457790900
22.655878378,-15.198450265,-5.797762759,0.325143535,-0.324857837,-0.034743558,0.460931717,0.997830165
4.010149436,-23.179900289,-16.055063662,-0.002264941,-0.128325415,-0.021526027,0.130138049,0.978288469
-30.351858405,7.966079843,-67.131516435,0.038689177,-0.013812063,0.046001656,0.061674775,-0.976812798
-48.558797087,-39.493726001,-99.140670699,0.010419609,0.006881219,0.001189661,0.012543314,-0.607010244
-11.642473587,1.520349984,-8.274243053,-0.735749164,0.082487292,0.557914211,0.927037892,0.593861715
12.157108466,3.050499984,-2.880963543,0.867649769,0.310940663,0.156326488,0.934846612,0.967310043
2.290007071,1.776692096,-28.706745200,-0.179927469,-0.119912243,1.059003731,1.080852322,-0.992477361
5.988098691,-3.268453887,-29.877351934,-0.179068277,0.086798477,0.624469342,0.655409324,-0.982074615
-11.570966281,-3.328987415,-4.973692432,-0.850903898,-0.325663260,0.356086057,0.978208199,0.847336362
6.041446171,-52.288558647,-26.147072975,0.019700706,-0.045329836,-0.033646972,0.059791560,0.918081526
-51.265597522,-43.953290984,23.258572061,-0.035838378,-0.035227965,0.035732052,0.061661806,0.940109916
-5.414974722,-41.100170133,-90.722526217,0.001846125,0.021474848,0.014212481,0.025818054,-0.881540083
8.584533545,-2.139281788,-14.477813515,0.346563985,-0.100939013,1.130801504,1.187016142,-0.278516328
9.026545494,-4.338372031,-10.766539174,0.540930541,-0.404890011,0.797967359,1.045606847,0.377607778
13.973197522,-42.265252394,42.883108945,-0.010300704,0.035143934,0.007870413,0.037458563,-0.720069597
66.966850039,101.821676805,48.496002558,0.002805675,0.000812350,0.009454550,0.009895466,0.487278906
16.675758347,67.210596384,-14.128380448,0.014659777,0.066476764,-0.009769655,0.068771472,0.999766521
-14.455327869,-12.032307785,5.757704526,-0.482429156,-0.460428275,-0.006414365,0.666913211,0.980517977
-3.873217587,-29.107766557,3.895315602,-0.035522723,-0.374764622,-0.006858002,0.376506863,0.998037607
13.773378371,18.805785584,5.090277768,0.243500247,0.384908554,-0.020072811,0.455905564,0.984728628
9.351380000,5.309270075,-7.596963926,0.648406854,0.515511860,0.491891541,0.963400859,0.708843912
76.811009926,101.838038612,-122.189370350,-0.000681257,-0.001410588,-0.001310320,0.002042256,-0.179286462
-8.896291441,-125.036546749,-69.502411360,-0.000013706,0.000545203,-0.005842060,0.005867461,0.320394577
-5.832977790,7.434450923,7.052490266,-0.414085814,0.781956180,-0.520559719,1.026598728,0.762533749
-5.294130703,0.216048138,-18.630628955,0.082669586,-0.095284900,1.633819222,1.638682007,-0.854214930
19.577932868,-80.452230723,-55.625257148,0.000106703,0.002457854,-0.015799269,0.015989663,0.305131861
5.773064256,32.968540212,11.252645592,0.022959303,0.222460915,0.057678378,0.230960567,0.994271045
25.261802725,1.798821312,-53.708239300,-0.058984636,0.005026986,0.090996705,0.108558087,-0.998257814
11.779588670,-6.289761764,-11.751617358,0.361766262,-0.221997724,0.448399790,0.617430311,0.392340195
-6.117960292,-14.991601252,5.660719927,-0.256849570,-0.696995265,-0.051906541,0.744626343,0.976095543
5.447604350,1.610603562,18.275971261,0.028509038,-0.023216685,-1.598025018,1.598447915,-0.812885496
3.363102454,2.278544899,-18.981813544,-0.012478617,0.045129404,1.748048068,1.748675049,-0.759231896
-4.307879915,-8.445148090,1.459306281,-0.365499279,-0.968158705,-0.120399048,1.041833448,0.982983200
-43.832387821,-54.225022393,85.742907846,0.011689563,0.011023165,0.004465746,0.016676299,-0.398280870
7.381044211,6.649829463,-7.549426043,0.470480252,0.661211865,0.472324372,0.938958525,0.734540452
-0.994526908,8.578246494,-6.044455044,-0.071179402,0.928952507,0.414438485,1.019695310,0.848916197
5.115855610,8.276157105,1.038049017,0.391754793,0.934603626,-0.103422080,1.018651992,0.987055064
7.110156640,-2.210317823,-43.989857328,-0.042599270,0.056627365,0.310647860,0.318627446,-0.978269081
-26.611122906,-15.245235015,15.779007803,-0.124709328,-0.073880949,0.066062932,0.159295706,0.988511294
18.617677766,-2.922917314,-1.180487960,0.726741948,-0.087878067,0.096761061,0.738403085,0.985906254
15.606248344,-0.158939780,-11.151724510,0.412863230,-0.041043352,0.176912727,0.451041812,0.734411747
-26.420545109,10.898260145,98.145655702,0.016295048,-0.000771063,-0.015679186,0.022626534,-0.882628432
21.608744615,-124.632590014,-89.377543706,-0.000675792,0.001085908,-0.003150141,0.003399894,0.159061609
79.810053954,124.936108422,2.706897098,0.001754741,0.002765930,0.000345686,0.003293780,0.994995570
13.455910321,-2.003169779,-22.373678681,-0.259406625,0.003402204,0.469687364,0.536572075,-0.933736346
30.871387690,-76.216533656,50.623290782,0.003752558,-0.002956947,0.019640419,0.020213146,0.591276957
-48.509207567,-95.664476414,-44.908705035,-0.003458440,-0.002059318,-0.012753224,0.013373344,0.537803035
118.152121746,-87.738291139,62.212093888,0.001542094,-0.001031214,0.003892765,0.004312201,0.711728112
-61.017553604,-120.567562278,-119.895523206,0.000565774,0.000381933,-0.001419926,0.001575488,0.278966445
-4.474644967,30.111547395,-13.553145271,-0.037220132,0.242944566,-0.053460420,0.251526175,0.999811962
-8.387985749,-18.992332633,126.028141568,0.000968667,0.007383743,-0.003654074,0.008295194,-0.519882521
31.936867736,-9.356584186,-14.182812355,0.124112107,-0.047591154,-0.023926018,0.135059940,0.994274600
-42.969039637,-76.068352908,30.432449711,-0.016249295,-0.023745554,0.016420676,0.033128983,0.963820266
-71.078876262,18.848793131,80.176861040,0.018105101,-0.004288812,0.006336183,0.019655427,-0.441353954
-123.283002325,-49.881340983,40.468325914,-0.001699008,-0.002080992,0.003498999,0.004411366,0.715108598
-24.312779558,4.881845542,6.222822222,-0.425674495,0.107954956,0.030633207,0.440217494,0.997017765
12.708632306,-1.467353447,-1.860541638,0.945236678,-0.143114164,0.086692025,0.959932054,0.988650591
-98.087948195,-95.446753333,-17.483231304,-0.005361171,-0.005666649,-0.005952870,0.009812733,0.852210890
51.533621083,20.768613345,33.615395538,0.010723752,-0.003327255,0.028869557,0.030976133,0.663773340
-11.683131860,4.049504745,1.045755436,-0.886247373,0.396081683,-0.015369826,0.970850832,0.992279103
3.590113694,3.447314168,18.359699902,0.033271533,-0.019702220,-1.524844357,1.525334548,-0.748733905
-4.381362864,14.510969576,8.456993397,-0.138864293,0.630987981,-0.093964166,0.652884667,0.949593215
27.040593760,-103.550930304,3.548533509,0.007691161,-0.022387310,-0.001159722,0.023700012,0.989805348
21.439293207,-37.982899420,-30.118914944,0.024792679,-0.028020297,-0.030420014,0.048220237,0.939620257
0.166718970,-8.637683206,5.448798824,0.035311236,-0.958645653,-0.414322748,1.044945794,0.864098996
-71.303902121,-29.617426601,-28.778637056,-0.023339761,-0.009297511,-0.015054683,0.029288763,0.967554213
-91.397874315,-122.930030329,-58.288123308,-0.000549910,-0.000435987,-0.004524762,0.004578860,0.432183854
-1.967567200,-8.186121231,-7.713845779,-0.172029118,-0.858137447,0.584071091,1.052203847,0.722980964
3.112577221,8.740378929,1.532941554,0.260578834,0.980688279,-0.114525477,1.021159593,0.987351330
36.764586895,30.268694308,-0.109402528,0.120687331,0.109770569,0.013823484,0.163725680,0.996207065
-0.141633579,-9.010217478,2.087307821,0.024420251,-1.003467047,-0.148902366,1.014748431,0.983701955
28.302969939,-70.979446454,93.321303492,-0.004580848,0.010900405,0.003833832,0.012429854,-0.382978831
51.358836903,61.732266229,40.838606703,0.005488223,-0.000506205,0.018111561,0.018931600,0.519255147
-6.381257468,-1.266056749,17.356786930,-0.024895609,-0.001067388,-1.485429565,1.485638557,-0.734368475
-16.251917497,14.105360679,7.873919365,-0.321004129,0.372123719,0.071333875,0.496596652,0.999965044
19.055657870,-37.043398137,21.317035595,0.050078759,-0.049487834,0.076540066,0.103996681,0.813233835
-80.916542317,51.787033884,39.838058850,-0.003948592,0.004314810,0.016965886,0.017945759,0.609023166
6.663131063,-7.537078863,-4.283011062,0.484223288,-0.832242077,0.295538752,1.007195225,0.916155478
-12.478797211,0.971148635,-15.030043373,-0.088043941,-0.032041274,0.464508581,0.473863484,-0.331593698
16.839756777,-60.344848970,-66.270975234,-0.002807101,0.025123178,-0.005130152,0.025794813,-0.597726078
32.879852793,-53.082661511,-76.746024315,-0.012332810,0.022425028,-0.002538927,0.025718209,-0.666567073
1.614597215,-5.552927190,-15.759472225,0.059491173,-0.300080870,1.271254995,1.307546172,-0.245243645
24.690403266,6.057379885,-73.306097164,-0.049364324,-0.006335666,0.056827396,0.075540255,-0.953489242
123.551552967,34.326021846,-14.631619133,0.004547345,0.002337897,-0.002941481,0.005898849,0.899351543
-72.196920158,-121.132479642,120.653981160,-0.000273746,0.000244996,0.001599120,0.001640776,0.522455463
121.728366081,63.603428170,-98.480506135,-0.000036962,-0.001606116,-0.002667151,0.003113626,0.232079887
101.700206538,-37.631786262,37.683565465,0.007057238,-0.002476307,0.010161189,0.012616912,0.796747873
-18.755322687,-8.886641590,27.575402591,0.140959976,0.043890999,-0.200516101,0.249003698,-0.964466973
-26.962756004,-2.908915452,-26.838960564,0.027331698,-0.017635578,0.031769044,0.045467653,-0.823299797
10.380675387,-9.707980016,0.376154095,0.575327611,-0.704748383,-0.071346415,0.912558192,0.991485281
-3.350091384,98.602573201,-101.193557579,0.001771422,-0.004843080,-0.004162205,0.006627013,-0.124252783
9.425298835,-2.448943914,23.922498736,-0.313569370,0.109410868,-0.814744715,0.879832620,-0.966883482
-60.987247690,-14.149128321,-6.195875158,-0.073137988,-0.020465626,-0.005464224,0.076143712,0.996121120
-32.743726131,17.709146577,126.025834224,0.003757399,-0.002894797,-0.002511029,0.005366858,-0.695370966
-6.836113463,-6.948183634,-7.244983425,-0.533723856,-0.703934822,0.546597764,1.038823615,0.715874974
11.684010775,-3.709210275,-2.007430381,0.883630666,-0.394877200,0.117120060,0.974909363,0.959511492
-5.787497406,7.969674476,-2.447997332,-0.480214665,0.879661409,0.197779416,1.021531702,0.953621484
-88.706392635,92.053470499,-85.385775003,0.001783118,0.000111047,-0.006476866,0.006718753,0.346910929
2.993281916,0.515327694,19.997855022,-0.135833330,0.015253022,-1.878724049,1.883689837,-0.976762234
46.838651241,15.440106256,-28.323273688,0.014522593,0.009043690,-0.023238784,0.028857150,0.849463609
2.355446119,22.511763121,52.618877261,-0.020536785,-0.051207545,-0.120031880,0.132104596,-0.977797609
-2.899696905,34.467861756,4.007191437,-0.074091277,0.270800580,0.031308697,0.282493727,0.979011303
-82.484587096,42.173919350,117.687844828,0.004633384,-0.002814765,0.000094841,0.005422190,-0.664236821
9.846122804,15.434658217,77.880508522,-0.009303549,-0.033028446,-0.093752407,0.099834603,-0.991373715
8.683521443,-10.707045953,-31.288541566,-0.095077041,0.124754238,0.353594284,0.386823191,-0.959696495
-82.529051062,-29.076315387,6.260232922,-0.022085500,-0.012739925,0.010165651,0.027448415,0.929794031
122.699141750,-96.142228955,-121.331778457,0.000110181,0.000045597,-0.001154389,0.001160531,0.592934021
-10.899779371,-5.199667254,-26.703667969,0.300830525,0.140398164,0.683515969,0.759871522,-0.981289722
10.139187938,-5.367478970,-2.406806353,0.784559806,-0.573178198,0.165445540,0.985616336,0.942570408
9.423789102,-0.510742288,13.957337454,0.372538878,-0.064701912,-1.075327605,1.139868857,-0.188649585
68.988212584,37.515309823,125.647406859,-0.003419983,-0.001647536,0.001024207,0.003931877,-0.294783070
-85.354898981,-95.849685026,-58.348976235,-0.000387386,-0.000733999,-0.009741705,0.009776995,0.413190435
4.518221457,8.345134370,2.979644067,0.355744914,0.938721416,-0.240770996,1.032338613,0.952219421
65.996965692,-50.462626723,122.274196571,-0.003822978,0.003606224,0.001636980,0.005504518,-0.308612094
3.039931353,5.411237488,-16.095151389,0.101577432,0.238585792,1.276778393,1.302844664,-0.363956545
77.887574019,-53.807687016,96.288290813,-0.004526892,0.006055821,0.005004459,0.009066991,-0.234486753
-4.511890333,10.054542192,-23.665495080,-0.024335359,-0.288057726,0.606965450,0.672291990,-0.888909553
-8.958364794,-5.164051887,7.840704589,-0.681044793,-0.538353007,-0.634769659,1.075443392,0.640202868
-30.193833926,96.741809699,31.611155929,-0.005268497,0.006743742,0.012768249,0.015370859,0.696497228
16.010649655,-2.784535070,-6.675368348,0.657417096,-0.158095818,0.165059384,0.696014459,0.913984810
-122.248488719,49.906206837,124.445577885,0.001051384,-0.000424844,0.000993450,0.001507595,-0.144452219
-19.362739126,-24.889286240,23.234967088,-0.009684971,-0.060195744,0.059164614,0.084957506,0.866531154
2.525929996,8.794847355,-3.731444073,0.189905972,0.958401277,0.220369464,1.001578747,0.955638720
-10.030819924,-1.951607972,11.997116370,-0.513844105,-0.137476622,-0.881323048,1.029400748,0.122042396
23.396771438,-10.278466321,32.281265418,-0.083975781,0.052853166,-0.088267773,0.132802819,-0.998355715
6.302622302,-3.321524087,15.998265092,0.253858813,-0.156742309,-1.382949054,1.414765187,-0.368786529
-49.534163018,125.984845324,18.134951880,-0.000690309,0.003475576,0.002947572,0.004609158,0.826304353
-8.646578639,-4.583364671,10.984673780,-0.558206001,-0.420173800,-0.876250505,1.120693941,0.333595466
-8.525767515,6.694436023,2.445729082,-0.679880924,0.714730441,-0.176434733,1.002101237,0.956351186
3.772857900,98.153852430,-55.103518746,0.000647062,-0.003796984,-0.016835983,0.017270961,0.184836516
18.853077247,-27.997032826,-5.200990345,0.198271963,-0.296910381,-0.026953655,0.358041960,0.993356537
-3.376765501,-8.620802823,-1.062323152,-0.270271973,-0.985445901,0.073504514,1.024477173,0.990446769
-3.621465511,-6.437099076,-13.304694822,-0.226476984,-0.484854433,1.003507785,1.137278999,0.113138754
-6.136571520,-7.853487185,-0.017127265,-0.488644635,-0.880395158,0.008915126,1.006950194,0.982948023
12.123895368,4.750310489,-17.437796050,-0.125600525,-0.076889117,0.400607770,0.426818479,-0.803830170
-22.794376687,-98.941022694,3.836488328,-0.007847869,-0.020720400,0.001183030,0.022188365,0.988734023
1.026056092,6.154907797,14.738150403,0.067546996,0.425520180,-1.158281423,1.235817897,-0.104729138
44.793149026,91.385448117,21.623635341,0.008730062,0.010521882,0.009339052,0.016557230,0.875111077
-4.947024394,-83.369426749,-25.886429847,-0.005292870,-0.017746370,-0.011367500,0.021729431,0.921297347
36.449247688,6.083384094,-16.586946611,0.093632018,-0.002227175,-0.029267209,0.098124842,0.980358965
-96.221524089,-56.688698515,83.290286849,0.001659650,0.002020068,0.007079439,0.007546759,0.224735861
-81.510835960,-77.204540666,90.941197487,0.003472906,0.003829391,0.006834880,0.008569767,-0.066598462
67.284168074,-31.874019635,50.255865850,0.001195806,-0.002863390,0.024271980,0.024469532,0.556167426
-48.236188118,17.811965993,-11.114274519,-0.131414317,0.060488199,-0.027630162,0.147281943,0.999756384
126.298960789,81.876062218,0.906683495,0.002216216,0.003743747,-0.000662500,0.004400701,0.867412380
30.232765890,16.703560636,-21.174727770,0.038296291,0.016479695,-0.009636078,0.042790656,0.960134348
-76.869035240,87.202785255,23.943207653,-0.007395808,0.009310835,0.008403372,0.014560435,0.894184040
125.097224213,14.120743120,92.359650960,-0.001200875,0.000556326,0.003020309,0.003297555,0.194018867
15.679890719,-65.618276913,-10.304716454,0.013173611,-0.069112992,-0.014312863,0.071798382,0.995435469
11.533449837,-24.491327078,29.013361037,-0.002817032,0.035006361,-0.031339031,0.047069266,-0.957953249
12.549296422,11.718752473,-1.845722937,0.467764473,0.575605656,-0.062166074,0.744305108,0.996824952
91.541667891,-73.047510501,5.921880061,0.008478757,-0.007689178,-0.000354648,0.011451575,0.997697981
-6.169199830,5.066456308,22.991715167,0.134093551,-0.275238047,-0.911676364,0.961712460,-0.942884307
-49.688688838,-101.439302854,-69.014909724,0.000553365,0.001987000,-0.008034154,0.008294698,0.200142393
-0.627018212,4.047602257,-60.039557992,0.024642090,-0.019662971,0.195798969,0.198320704,-0.984865054
-30.199652851,63.751149484,-60.986278701,0.006547271,-0.013863303,-0.016569860,0.022574725,-0.114044313
-10.243953685,12.314172519,-8.102744629,-0.382368185,0.465626310,-0.008854861,0.602570907,0.957155162
25.846184079,-8.383955774,14.607655910,0.159244785,-0.040157435,0.077672533,0.181671526,0.975319650
-3.775925173,0.535016863,-19.396366962,0.080958976,-0.033793110,1.820713761,1.822826083,-0.890993647
10.023746327,-57.777045766,-39.795745392,0.010351196,-0.007874408,-0.021618903,0.025229556,0.723148210
12.714859877,0.417851629,3.079022379,0.953889637,0.030022370,-0.257605983,0.988517893,0.928722974
-22.996437440,42.643025539,1.392191902,-0.077436003,0.132009246,0.011036016,0.153442397,0.995043825
-56.142418788,100.913778681,1.477981943,-0.005499358,0.011351833,0.001068191,0.012658913,0.995271444
-24.259744206,61.560452747,53.881820659,0.006496223,-0.015296827,0.016665118,0.023535505,-0.221719021
35.605408735,-126.602938610,2.288744515,0.002663380,-0.004946365,-0.000696600,0.005660863,0.960748215
-16.365749711,6.731435818,-12.194100594,-0.351270449,0.103072299,0.060860969,0.371104952,0.862511054
-15.111045691,-10.950153898,52.410293598,0.082910146,0.066406920,-0.154699875,0.187659326,-0.980565670
-56.725815148,-60.163958471,-54.585256501,0.002534983,0.005928839,-0.015043361,0.016367039,0.130284142
-21.290503380,-125.921331642,15.798399582,-0.002812327,-0.005357974,0.001761842,0.006302472,0.934826630
11.093215434,4.542598847,-1.170084110,0.845183527,0.494706318,0.052383176,0.980720925,0.992553583
15.047135065,4.497700266,-0.005307190,0.801462952,0.303836295,-0.034520675,0.857817600,0.989324524
19.173859227,5.570655660,-0.552646393,0.624671178,0.227647115,-0.035052183,0.665782205,0.999294527
24.341684061,4.389361260,-0.799907847,0.458378668,0.111484118,0.005581980,0.471774173,0.996702357
-31.080989777,-18.317455541,-12.319361652,-0.211555781,-0.106644032,-0.050682672,0.242275734,0.990622596
11.728632456,43.160407075,-85.496444738,-0.008464709,-0.028986084,0.013718293,0.033166790,-0.852983927
-10.172390707,-0.463925410,-12.260181902,-0.495301083,-0.027910029,0.809078228,0.949057275,0.101577606
66.167276272,-91.527768144,121.755214713,-0.001815932,0.001272725,0.002698487,0.003492745,0.135394719
63.056615370,-12.937920970,-59.364777661,-0.014859843,0.002897076,-0.007396170,0.016849669,-0.440546041
-3.414072459,38.788422806,57.478007643,-0.009103739,-0.043440121,-0.036112419,0.057219131,-0.977931559
45.643426390,8.315086635,-43.845183361,-0.024575965,-0.011147773,0.009007695,0.028449771,-0.940710382
-9.003154134,7.576787897,-75.079518214,-0.000119902,-0.017329734,0.096936652,0.098473593,-0.994373675
-48.130295087,17.646975938,11.612050851,-0.109813883,0.052144958,0.037432002,0.127198036,0.985470639
34.708918517,86.921628017,89.653690795,-0.002704885,-0.004328419,0.007266457,0.008879922,0.115650280
42.877476717,51.044885805,-66.612818896,-0.019535043,-0.014386205,-0.007661703,0.025441747,-0.507342900
0.926113144,-6.038431507,15.125048223,-0.017493051,-0.438607279,-1.284055203,1.357011465,-0.125207302
125.134254612,77.812325993,-123.137856954,-0.000109990,-0.001037283,-0.001095647,0.001512778,0.098646733
-125.092009311,69.960336390,86.728596927,-0.000278755,0.000906985,0.002944164,0.003093288,0.645368420
5.415338544,6.431793874,-11.414010913,0.286832359,0.588311638,0.842777342,1.067078738,0.352759595
-3.337347439,-24.034576659,34.439620294,0.029683409,0.057072193,-0.092528189,0.112693415,-0.927048664
-12.702232183,1.297624212,2.210671313,-0.953806119,0.099566196,-0.120138794,0.966484801,0.982605833
-30.107218165,-37.088879488,44.120408525,0.008283145,0.005293263,0.017143084,0.019761438,0.129820818
19.188213317,-20.771971726,24.161382136,0.015897736,0.033450038,0.019677659,0.041938685,-0.117205606
-11.093778951,1.081147022,9.989507419,-0.706273851,0.094247747,-0.738049341,1.025876319,0.414910492
124.159355004,-69.040815377,-56.812448513,0.001196700,0.000106638,-0.005377605,0.005510181,0.506569767
-6.150537321,-4.773469026,14.363983839,-0.317965352,-0.312393964,-1.169160179,1.251250366,-0.144330202
-95.594773080,48.036323470,-6.941174401,-0.015076166,0.011186700,-0.004832601,0.019385228,0.975268116
50.365510753,-75.012237228,8.261212613,0.020128290,-0.027262869,0.003984520,0.034121672,0.995831841
-10.836965850,12.736496804,7.682438935,-0.342547163,0.440805895,0.029862783,0.559052933,0.978087912
-2.187774907,1.778185013,-19.652893877,-0.004951122,-0.044326523,1.862745456,1.863279364,-0.860878399
64.278462612,-78.493019761,-122.905993129,-0.002553077,0.002194023,-0.002264356,0.004057000,-0.162474461
-29.892499038,-58.613508964,61.320796716,0.003371470,0.020026124,0.007669860,0.021708045,-0.519879028
12.454629858,-0.668368517,4.631965193,0.916460100,-0.075986889,-0.346301365,0.982648339,0.878916733
-8.798704142,5.758293172,-6.877026169,-0.635388251,0.613084130,0.477346010,1.003717886,0.767464751
3.098827019,-8.046109553,7.905574700,0.232734982,-0.837467551,-0.554825871,1.031188256,0.725961280
-0.435089484,-8.876365918,-2.708868981,-0.048464424,-0.999386681,0.203939501,1.021133614,0.964707373
1.268033955,-7.635502561,10.641137067,0.104846191,-0.748911200,-0.830288017,1.123048931,0.454927235
29.265738041,-59.240154506,-98.960576766,-0.008951698,0.015209226,0.002550542,0.017831396,-0.698951968
11.631287750,-1.445863037,17.778678160,-0.080286541,-0.050196441,-0.538884309,0.547139753,-0.693606205
-17.009161441,1.206485866,-7.772467402,-0.557400202,-0.019392678,0.148737549,0.577229521,0.875546926
-127.166914845,-9.581220287,34.792091906,-0.000571129,-0.000503719,0.005886254,0.005935310,0.333864199
76.808192187,-85.073397246,17.800886577,0.010757265,-0.013018469,0.004273632,0.017420195,0.991554337
-10.645393472,5.121490057,-0.167910727,-0.849723046,0.549025930,0.036647990,1.012324949,0.978474307
-11.896971874,2.083455727,-5.744219342,-0.856253643,0.193201276,0.399484488,0.964409089,0.809886249
-7.815172342,-37.054866987,-12.313007710,-0.031519582,-0.187800655,-0.087942216,0.209753197,0.966309367
-79.123912080,125.283986045,5.257458469,-0.001820529,0.002315785,0.001616591,0.003360142,0.878666229
45.674605467,-20.270634512,1.675710278,0.150064744,-0.067482579,0.014807117,0.165204651,0.998216017
-64.341116755,6.287706151,-17.265307655,-0.069591107,0.009079838,-0.029938239,0.076299828,0.981015238
