,x,y,z,r,mu,Ux,Uy,Uz,Umag,g11,g12,g13,g21,g22,g23,g31,g32,g33,F11,F12,F13,F21,F22,F23,F31,F32,F33,R11,R12,R13,R21,R22,R23,R31,R32,R33,U11,U12,U13,U21,U22,U23,U31,U32,U33,C11,C12,C13,C21,C22,C23,C31,C32,C33,w1,w2,w3,v11,v12,v13,v21,v22,v23,v31,v32,v33,stretch
207,0.0,30.80000000000019,0.0,20.700000000000188,324999999999999.94,-1.714765413636106e-09,1.099974853877865e-05,-1.1884598840884032e-08,1.0999755092749704e-05,8.016727523821321e-07,-1.1655520700525683e-08,9.814951517526526e-09,-4.301867114122637e-09,-2.644569285865487e-06,1.6909239255637097e-08,6.18580730475716e-10,-1.5866054093301257e-08,1.5347740694593955e-06,1.0000008016727524,-1.1655520700525683e-08,9.814951517526526e-09,-4.301867114122637e-09,0.9999973554307141,1.6909239255637097e-08,6.18580730475716e-10,-1.5866054093301257e-08,1.0000015347740694,0.9999999999999994,-3.676830175828455e-09,4.5981800604836486e-09,3.6768301021027072e-09,0.9999999999999999,1.6387655711955088e-08,-4.598180119143327e-09,-1.6387655639286437e-08,0.9999999999999994,1.0000008016727517,-7.978700246064757e-09,5.216764405715127e-09,-7.978700246064757e-09,0.9999973554307146,5.215584325643681e-10,5.216764406582489e-09,5.215584325643681e-10,1.0000015347740696,1.0000016033461474,-1.5957385791790473e-08,1.0433540993021804e-08,-1.5957385791790473e-08,0.9999947108684223,1.0431159794742795e-09,1.0433540993021804e-08,1.0431159794742795e-09,1.0000030695504947,1.000001534811242,1.0000008016541204,0.999997355412174,-0.9999720127373974,0.0023162129566956643,0.0071139932146025535,0.0023153631900028333,0.9999973113914892,-0.0001276835601618578,0.0071142698471280226,0.00011120846885201247,0.9999746870782372,0.9999973554307142
208,0.0,30.90000000000019,0.0,20.80000000000019,324999999999999.94,-1.2181735317292442e-09,1.0736913893983578e-05,-1.2022613319300372e-08,1.0736920694221195e-05,7.904630262291267e-07,-1.1386332732108126e-08,9.44756712385735e-09,-3.5334762421040545e-09,-2.6195784951860257e-06,1.525181731190397e-08,1.65727551639173e-10,-1.514814170625572e-08,1.5208217564698598e-06,1.0000007904630261,-1.1386332732108126e-08,9.44756712385735e-09,-3.5334762421040545e-09,0.9999973804215048,1.525181731190397e-08,1.65727551639173e-10,-1.514814170625572e-08,1.0000015208217565,1.0000000000000002,-3.926431835915567e-09,4.640914449595831e-09,3.926431763924543e-09,0.9999999999999994,1.5199987665925798e-08,-4.640914507912733e-09,-1.5199987701294506e-08,0.9999999999999996,1.0000007904630261,-7.459911183574364e-09,4.806645614501526e-09,-7.459911183574364e-09,0.9999973804215047,5.180609337446739e-11,4.806645613634171e-09,5.1806093372773324e-11,1.0000015208217565,1.0000015809266771,-1.4919808720979296e-08,9.613302341599155e-09,-1.4919808720979296e-08,0.999994760849872,1.0361250711898703e-10,9.613302341599155e-09,1.0361250711898703e-10,1.000003041645826,1.0000015208533888,1.000000790447714,0.9999973804051848,-0.002187636143300642,-0.9999976070079085,1.5051941124624713e-05,-0.9999759535170047,0.0021876878266860475,0.0065807605738304855,0.006580777748589733,6.552425506976653e-07,0.999978346447459,0.9999973804215049
209,0.0,31.000000000000192,0.0,20.90000000000019,324999999999999.9,-8.93293623089517e-10,1.0476553561627996e-05,-1.2062728510371007e-08,1.0476560544236495e-05,7.79253300076121e-07,-1.1117144763690556e-08,9.080182730188171e-09,-2.7650853700854857e-09,-2.5945877045065642e-06,1.3594395368170847e-08,-2.8712562719737166e-10,-1.4430229319210151e-08,1.5068694434803242e-06,1.0000007792533,-1.1117144763690556e-08,9.080182730188171e-09,-2.7650853700854857e-09,0.9999974054122955,1.3594395368170847e-08,-2.8712562719737166e-10,-1.4430229319210151e-08,1.0000015068694434,1.0,-4.176033488630104e-09,4.6836488454597004e-09,4.1760334214095696e-09,0.9999999999999998,1.4012319688241903e-08,-4.683648900626321e-09,-1.401232003942854e-08,0.9999999999999999,1.0000007792533006,-6.941122109808268e-09,4.3965268252064806e-09,-6.941122109808268e-09,0.9999974054122964,-4.1794629496367305e-10,4.396526826941204e-09,-4.1794629496367305e-10,1.0000015068694441,1.0000015585072075,-1.3882231618447996e-08,8.79306370850266e-09,-1.3882231618447996e-08,0.9999948108313232,-8.358910683077031e-10,8.79306370850266e-09,-8.358910683077031e-10,1.0000030137411577,1.0000015068960595,1.0000007792410048,0.9999974053979748,-0.9999796241868278,0.002056552215506588,0.006043327242115738,0.002057192266333642,0.9999978790080954,9.969598702969726e-05,0.006043109410726277,-0.0001121262686770656,0.9999817339613508,0.9999974054122956
210,0.0,31.100000000000193,0.0,21.000000000000192,324999999999999.9,-7.401256877170304e-10,1.0218667541711921e-05,-1.2004944414096239e-08,1.0218674620248615e-05,7.680435739231156e-07,-1.0847956795273005e-08,8.712798336518994e-09,-1.99669449806691e-09,-2.569596913827103e-06,1.1936973424437735e-08,-7.399788060339155e-10,-1.3712316932164568e-08,1.4929171304907885e-06,1.0000007680435739,-1.0847956795273005e-08,8.712798336518994e-09,-1.99669449806691e-09,0.9999974304030862,1.1936973424437735e-08,-7.399788060339155e-10,-1.3712316932164568e-08,1.0000014929171306,0.9999999999999993,-4.425635135273109e-09,4.726383239956253e-09,4.425635077376713e-09,1.0,1.2824651945660473e-08,-4.726383295672545e-09,-1.2824652147159447e-08,0.9999999999999999,1.000000768043574,-6.422333023899107e-09,3.986408036667227e-09,-6.422333023899107e-09,0.9999974304030869,-8.876979216802805e-10,3.986408037534536e-09,-8.876979217073856e-10,1.0000014929171308,1.0000015360877377,-1.2844654484196578e-08,7.972825093732325e-09,-1.2844654484196578e-08,0.9999948608127756,-1.7753947468058126e-09,7.972825093732325e-09,-1.7753947468058126e-09,1.0000029858364903,1.0000014929392629,1.00000076803399,0.9999974303905379,-0.9999830173943336,0.0019227231470353649,0.005501641448172514,0.0019239439819431442,0.9999981257558059,0.00021662047358494006,0.005501214645827681,-0.00022720168573522634,0.9999848423935308,0.9999974304030864
211,0.0,31.200000000000195,0.0,21.100000000000193,324999999999999.9,-7.586697256116518e-10,9.96325583423534e-06,-1.1849261030474931e-08,9.963262909257752e-06,7.568338477701102e-07,-1.0578768826855468e-08,8.34541394284982e-09,-1.2283036260483545e-09,-2.5446061231476417e-06,1.027955148070461e-08,-1.1928319848704564e-09,-1.2994404545119012e-08,1.4789648175012528e-06,1.0000007568338478,-1.0578768826855468e-08,8.34541394284982e-09,-1.2283036260483545e-09,0.9999974553938769,1.027955148070461e-08,-1.1928319848704564e-09,-1.2994404545119012e-08,1.0000014789648175,1.0000000000000004,-4.675236783867678e-09,4.7691176375635345e-09,4.675236727489165e-09,0.9999999999999999,1.1636984425394698e-08,-4.769117693282844e-09,-1.1636984429026775e-08,1.0000000000000002,1.0000007568338485,-5.9035439345205e-09,3.57628924288026e-09,-5.903543934086819e-09,0.9999974553938766,-1.3574499955625215e-09,3.57628924288026e-09,-1.3574499956167316e-09,1.0000014789648184,1.0000015136682685,-1.1807077318225068e-08,7.152586497288159e-09,-1.1807077318225068e-08,0.9999949107942291,-2.714898528375394e-09,7.152586497288159e-09,-2.714898528375394e-09,1.0000029579318226,1.0000014789830063,1.0000007568266693,0.9999974553828669,-0.9999861255670126,0.0017861138944989113,0.004955650374179861,0.001787799771169175,0.9999983455092193,0.00033578386268073683,0.004955042432995659,-0.0003446389558772142,0.9999876643131541,0.9999974553938771
212,0.0,31.300000000000196,0.0,21.200000000000195,324999999999999.8,-9.489257367735402e-10,9.710318439198259e-06,-1.1595678359507984e-08,9.710325409112218e-06,7.456241216171048e-07,-1.0309580858437911e-08,7.978029549180639e-09,-4.5991275402977245e-10,-2.5196153324681802e-06,8.622129536971482e-09,-1.6456851637070036e-09,-1.2276492158073456e-08,1.4650125045117172e-06,1.0000007456241216,-1.0309580858437911e-08,7.978029549180639e-09,-4.5991275402977245e-10,0.9999974803846675,8.622129536971482e-09,-1.6456851637070036e-09,-1.2276492158073456e-08,1.0000014650125044,0.9999999999999998,-4.924838424655992e-09,4.811852037149326e-09,4.92483837391533e-09,0.9999999999999999,1.0449316447704027e-08,-4.811852086906159e-09,-1.0449316345355342e-08,0.9999999999999997,1.0000007456241216,-5.3847548336493495e-09,3.1661704561405014e-09,-5.38475483386619e-09,0.9999974803846677,-1.8272021329790097e-09,3.1661704561406073e-09,-1.8272021329790097e-09,1.0000014650125042,1.0000014912487991,-1.0769500120533387e-08,6.332347919170138e-09,-1.0769500120533387e-08,0.9999949607756837,-3.654402413016415e-09,6.332347919170138e-09,-3.654402413016415e-09,1.0000029300271553,1.0000014650272988,1.0000007456190405,0.9999974803749545,-0.999988940902166,0.0016466339963910608,0.004405300199317325,0.0016486641465453655,0.9999985364129707,0.0004572509690108314,0.004404540835692006,-0.0004645088284497721,0.9999901920776898,0.9999974803846676
213,0.0,31.400000000000198,0.0,21.300000000000196,324999999999999.8,-1.3108937212025633e-09,9.459855356600675e-06,-1.124419640119492e-08,9.459862129978509e-06,7.344143954640994e-07,-1.004039289002036e-08,7.610645155511463e-09,3.084781179887964e-10,-2.4946245417887187e-06,6.964707593238357e-09,-2.0985383425435466e-09,-1.1558579771027893e-08,1.4510601915221815e-06,1.0000007344143955,-1.004039289002036e-08,7.610645155511463e-09,3.084781179887964e-10,0.9999975053754582,6.964707593238357e-09,-2.0985383425435466e-09,-1.1558579771027893e-08,1.0000014510601916,1.0000000000000002,-5.174440062408539e-09,4.854586437441331e-09,5.174440016872048e-09,1.0,9.261648527638701e-09,-4.854586483930946e-09,-9.261648648093562e-09,0.9999999999999996,1.0000007344143953,-4.8659657249719435e-09,2.756051662733429e-09,-4.865965725405624e-09,0.9999975053754575,-2.2969543234671944e-09,2.756051662299748e-09,-2.2969543234671944e-09,1.0000014510601911,1.0000014688293304,-9.7319228911216e-09,5.512109359378287e-09,-9.7319228911216e-09,0.9999950107571397,-4.593906400728867e-09,5.512109359378287e-09,-4.593906400728867e-09,1.0000029021224888,1.0000014510721495,1.0000007344111026,0.9999975053667934,-0.9999914553573289,0.001504188921126783,0.003850536069316981,0.0015064373378326703,0.9999986964901146,0.0005810891658959097,0.0038496569814406704,-0.0005868847708825972,0.9999924178249509,0.9999975053754583
214,0.0,31.5000000000002,0.0,21.400000000000198,324999999999999.75,-1.8445736788987474e-09,9.211866586442586e-06,-1.0794815155536004e-08,9.211873096005159e-06,7.232046693110938e-07,-9.771204921602817e-09,7.243260761842285e-09,1.0768689900073653e-09,-2.4696337511092573e-06,5.307285649505232e-09,-2.551391521380091e-09,-1.0840667383982336e-08,1.4371078785326458e-06,1.0000007232046693,-9.771204921602817e-09,7.243260761842285e-09,1.0768689900073653e-09,0.9999975303662489,5.307285649505232e-09,-2.551391521380091e-09,-1.0840667383982336e-08,1.0000014371078785,0.9999999999999998,-5.424041695607437e-09,4.897320840116675e-09,5.424041656142478e-09,0.9999999999999997,8.07398084989256e-09,-4.8973208827802425e-09,-8.073980727160875e-09,1.0,1.0000007232046693,-4.347176608271441e-09,2.3459328699190676e-09,-4.347176608488282e-09,0.9999975303662479,-2.766706278358247e-09,2.3459328694853867e-09,-2.766706278358247e-09,1.000001437107878,1.0000014464098614,-8.694345629989692e-09,4.691870817912593e-09,-8.694345629989692e-09,0.9999950607385972,-5.533410491512763e-09,4.691870817912593e-09,-5.533410491512763e-09,1.0000028742178222,1.0000014371175667,1.0000007232028545,0.9999975303583752,-0.99999366063977,0.0013586799173707226,0.0032913020454791403,0.0013610151103368967,0.9999988236333134,0.0007073682625447801,0.003290337087946406,-0.0007118432758705811,0.9999943334644442,0.999997530366249
215,0.0,31.6000000000002,0.0,21.5000000000002,324999999999999.75,-2.549965609862331e-09,8.966352128723998e-06,-1.0247534622531474e-08,8.966358347208962e-06,7.119949431580885e-07,-9.502016953185273e-09,6.87587636817311e-09,1.8452598620259275e-09,-2.4446429604297966e-06,3.64986370577213e-09,-3.0042447002166326e-09,-1.0122754996936747e-08,1.4231555655431106e-06,1.0000007119949432,-9.502016953185273e-09,6.87587636817311e-09,1.8452598620259275e-09,0.9999975553570396,3.64986370577213e-09,-3.0042447002166326e-09,-1.0122754996936747e-08,1.0000014231555656,1.0000000000000002,-5.6736433253368884e-09,4.940055245265673e-09,5.673643290859259e-09,0.9999999999999999,6.886312859245673e-09,-4.940055284381231e-09,-6.886312675581825e-09,1.0000000000000009,1.000000711994944,-3.8283874826804815e-09,1.9358140740544348e-09,-3.828387482463641e-09,0.9999975553570397,-3.2364589061051677e-09,1.9358140740544348e-09,-3.2364589061051677e-09,1.0000014231555665,1.0000014239903934,-7.656768337137666e-09,3.871632294773062e-09,-7.656768337137666e-09,0.9999951107200558,-6.472914685368039e-09,3.871632294773062e-09,-6.472914685368039e-09,1.0000028463131565,1.0000014231635606,1.0000007119942953,0.9999975553496923,-0.9999955481953798,0.001210003734369865,0.00272754108759486,0.0012122884819035457,0.9999989155950696,0.000836161061993074,0.002726526372706977,-0.0008394639277487662,0.9999959306688468,0.9999975553570397
216,0.0,31.700000000000202,0.0,21.6000000000002,324999999999999.75,-3.42706951409289e-09,8.72331198344491e-06,-9.602354802180537e-09,8.723317941616984e-06,7.00785217005083e-07,-9.232828984767723e-09,6.508491974503933e-09,2.6136507340444964e-09,-2.4196521697503347e-06,1.992441762038975e-09,-3.4570978790531785e-09,-9.404842609891217e-09,1.409203252553575e-06,1.000000700785217,-9.232828984767723e-09,6.508491974503933e-09,2.6136507340444964e-09,0.9999975803478303,1.992441762038975e-09,-3.4570978790531785e-09,-9.404842609891217e-09,1.0000014092032525,0.9999999999999997,-5.923244974798819e-09,4.98278967825368e-09,5.923244844477718e-09,0.9999999999999996,5.698645279294569e-09,-4.982789669411926e-09,-5.698645089776029e-09,1.0,1.0000007007852163,-3.3095982436819743e-09,1.5256953066613322e-09,-3.3095982438988147e-09,0.9999975803478292,-3.706211212711405e-09,1.5256953066611204e-09,-3.7062112126029848e-09,1.0000014092032523,1.000001401570925,-6.619191012565497e-09,3.051393789959686e-09,-6.619191012565497e-09,0.9999951607015155,-7.412418982294863e-09,3.051393789959686e-09,-7.412418982294863e-09,1.0000028184084908,1.0000014092101397,1.0000007007854246,0.9999975803407359,-0.9999971091968979,0.0010580523551634823,0.0021591950031040427,0.0010601434426990902,0.9999989699774394,0.0009675432502276194,0.0021581690691268012,-0.0009698295169203243,0.9999972008645709,0.9999975803478304
217,0.0,31.800000000000203,0.0,21.700000000000202,324999999999999.75,-4.4758853915909015e-09,8.482746150605318e-06,-8.859275694484145e-09,8.482751957703657e-06,6.895754908520776e-07,-8.96364101635016e-09,6.141107580834755e-09,3.3820416060630653e-09,-2.3946613790708733e-06,3.350198183058733e-10,-3.909951057889721e-09,-8.686930222845635e-09,1.3952509395640393e-06,1.000000689575491,-8.96364101635016e-09,6.141107580834755e-09,3.3820416060630653e-09,0.9999976053386209,3.350198183058733e-10,-3.909951057889721e-09,-8.686930222845635e-09,1.0000013952509397,1.0,-6.172846621116564e-09,5.025524057886022e-09,6.172846658413118e-09,1.0,4.510977238665961e-09,-5.025524056762009e-09,-4.510977424281373e-09,1.0000000000000007,1.0000006895754912,-2.7908092205481197e-09,1.1155764804854136e-09,-2.7908092204396995e-09,0.9999976053386206,-4.175963846204597e-09,1.1155764809190945e-09,-4.175963846421438e-09,1.0000013952509403,1.0000013791514575,-5.581613656273192e-09,2.231155303472473e-09,-5.581613656273192e-09,0.9999952106829765,-8.35192338229302e-09,2.231155303472473e-09,-8.35192338229302e-09,1.000002790503826,1.0000013952573141,1.000000689576241,0.9999976053314962,-0.9999983345312444,0.0009027127445762895,0.0015862044124703276,0.0009044606880986696,0.9999989842208055,0.0011015934917760555,0.001585208374241588,-0.0011030262727027055,0.9999981352219874,0.999997605338621
218,0.0,31.900000000000205,0.0,21.800000000000203,324999999999999.75,-5.696413242355968e-09,8.244654630205225e-06,-8.018297299441385e-09,8.244660497169054e-06,6.783657646990722e-07,-8.694453047932629e-09,5.7737231871655785e-09,4.1504324780816275e-09,-2.369670588391412e-06,-1.3224021254272683e-09,-4.3628042367262645e-09,-7.969017835800092e-09,1.3812986265745036e-06,1.0000006783657647,-8.694453047932629e-09,5.7737231871655785e-09,4.1504324780816275e-09,0.9999976303294116,-1.3224021254272683e-09,-4.3628042367262645e-09,-7.969017835800092e-09,1.0000013812986266,0.9999999999999997,-6.422448751422158e-09,5.068258459994277e-09,6.422448770395696e-09,1.0000000000000002,3.3233095331642454e-09,-5.068258510052972e-09,-3.323309443175465e-09,1.0,1.0000006783657642,-2.2720194953933584e-09,7.054576764447953e-10,-2.2720194953933584e-09,0.9999976303294119,-4.645716066616762e-09,7.054576766616357e-10,-4.645716067050443e-09,1.0000013812986268,1.0000013567319894,-4.544036268260799e-09,1.4109168353114174e-09,-4.544036268260799e-09,0.9999952606644387,-9.291427885362694e-09,1.4109168353114174e-09,-9.291427885362694e-09,1.0000027625991612,1.000001381305094,1.0000006783667432,0.9999976303219652,-0.9999992147860609,0.0007438665540014863,0.0010085087066979196,0.0007451152912308747,0.9999989555916505,0.0012383936413194229,0.001007586454430601,-0.0012391441389744038,0.9999987246448566,0.9999976303294117
219,0.0,32.000000000000206,0.0,21.900000000000205,324999999999999.75,-7.088653066388275e-09,8.009037422244629e-06,-7.079419617053349e-09,8.009043688112788e-06,6.671560385460668e-07,-8.425265079515078e-09,5.406338793496401e-09,4.918823350100196e-09,-2.344679797711951e-06,-2.9798240691603636e-09,-4.8156574155628075e-09,-7.251105448754502e-09,1.367346313584968e-06,1.0000006671560386,-8.425265079515078e-09,5.406338793496401e-09,4.918823350100196e-09,0.9999976553202022,-2.9798240691603636e-09,-4.8156574155628075e-09,-7.251105448754502e-09,1.0000013673463135,0.9999999999999997,-6.672049804247633e-09,5.110992883391541e-09,6.672049791887728e-09,1.0,2.1356417339874617e-09,-5.11099289776802e-09,-2.135641701244556e-09,1.0,1.0000006671560382,-1.7532308911952232e-09,2.9533888815337817e-10,-1.7532308911952232e-09,0.9999976553202031,-5.1154688031091605e-09,2.953388880990622e-10,-5.1154688031091605e-09,1.0000013673463137,1.0000013343125225,-3.5064588485282546e-09,5.906783854765243e-10,-3.5064588485282546e-09,0.9999953106459021,-1.0230932491503711e-08,5.906783854765243e-10,-1.0230932491503711e-08,1.0000027346944966,1.0000013673534895,1.0000006671569321,0.9999976553121325,-0.9999997402353427,0.0005813897525470679,0.0004260460101105398,0.0005819763567535221,0.9999988811690258,0.0013780291059527167,0.0004252443612120273,-0.0013782766929556964,0.9999989597597544,0.9999976553202022
220,0.0,32.10000000000021,0.0,22.000000000000206,324999999999999.75,-8.652604863687608e-09,7.775894526723532e-06,-6.04264264731872e-09,7.775901688668014e-06,6.559463123930612e-07,-8.156077111097541e-09,5.038954399827225e-09,5.687214222118762e-09,-2.3196890070324897e-06,-4.6372460128935184e-09,-5.268510594399353e-09,-6.533193061708966e-09,1.3533940005954323e-06,1.0000006559463124,-8.156077111097541e-09,5.038954399827225e-09,5.687214222118762e-09,0.999997680310993,-4.6372460128935184e-09,-5.268510594399353e-09,-6.533193061708966e-09,1.0000013533940006,1.0000000000000002,-6.921651421454549e-09,5.153727295984794e-09,6.921651403782054e-09,0.9999999999999998,9.479739894544675e-10,-5.153727303570398e-09,-9.47973978178765e-10,1.0000000000000002,1.0000006559463135,-1.2344417525396272e-09,-1.1477991242181661e-10,-1.234441752431207e-09,0.9999976803109931,-5.585221337506274e-09,-1.1477991244881578e-10,-5.585221337289434e-09,1.0000013533940009,1.000001311893055,-2.4688813970755984e-09,-2.2956004603221374e-10,-2.4688813970755984e-09,0.999995360627367,-1.1170437200716281e-08,-2.2956004603221374e-10,-1.1170437200716281e-08,1.000002706789833,1.0000013534025116,1.0000006559468066,0.9999976803019881,-0.9999999008239806,0.00041515235038160775,-0.00016124687710347094,0.0004149066862600802,0.9999987578305432,0.0015205886402144403,-0.0001618779529360651,-0.0015205215813336901,0.9999988309041411,0.999997680310993
221,0.0,32.20000000000021,0.0,22.100000000000207,324999999999999.75,-9.380986135356716e-09,7.544475133284546e-06,-7.373978516557057e-09,7.544484569220677e-06,6.454087148713791e-07,-7.478864051553304e-09,4.874976392839946e-09,6.067453079935832e-09,-2.292854842685251e-06,-7.28058294520794e-09,-5.158334175743925e-09,-3.3426040113064456e-09,1.33679567077625e-06,1.000000645408715,-7.478864051553304e-09,4.874976392839946e-09,6.067453079935832e-09,0.9999977071451573,-7.28058294520794e-09,-5.158334175743925e-09,-3.3426040113064456e-09,1.0000013367956708,0.9999999999999996,-6.773164121850073e-09,5.016650300461432e-09,6.773164133342616e-09,0.9999999999999999,-1.968990332758269e-09,-5.016650287595795e-09,1.9689904116881873e-09,1.0,1.0000006454087147,-7.057154292639412e-10,-1.416806495037583e-10,-7.057154292910463e-10,0.9999977071451575,-5.3115898986013516e-09,-1.416806495037583e-10,-5.311589898818192e-09,1.000001336795671,1.0000012908178464,-1.4114296930884174e-09,-2.833615763651208e-10,-1.4114296930884174e-09,0.9999954142955719,-1.0623174768032379e-08,-2.833615763651208e-10,-1.0623174768032379e-08,1.0000026735931287,1.0000013368034724,1.0000006454088557,0.999997707137215,-0.9999999504486785,0.00024054819977667972,-0.0002030743806877417,0.00024025076917811883,0.9999989003791042,0.0014633933683061186,-0.00020342617430602668,-0.0014633444917230552,0.9999989086197495,0.9999977071451573
222,0.0,32.30000000000021,0.0,22.20000000000021,324999999999999.75,-9.57285481110115e-09,7.315496854796767e-06,-9.705397057194607e-09,7.315509556197891e-06,6.352443819491187e-07,-6.575055493623278e-09,4.823959506546866e-09,6.232132892438898e-09,-2.264996966355474e-06,-1.0471444779941528e-08,-4.735480975625517e-09,1.2211785339696017e-09,1.3187278835259177e-06,1.000000635244382,-6.575055493623278e-09,4.823959506546866e-09,6.232132892438898e-09,0.9999977350030337,-1.0471444779941528e-08,-4.735480975625517e-09,1.2211785339696017e-09,1.0000013187278836,0.9999999999999999,-6.4035994993543875e-09,4.779715592064746e-09,6.403599389409511e-09,1.0000000000000002,-5.846314438204964e-09,-4.779715532829615e-09,5.8463143365068e-09,1.0000000000000004,1.000000635244382,-1.7147067219483144e-10,4.423761629713218e-11,-1.7147067219483144e-10,0.9999977350030345,-4.625122848947449e-09,4.423761629713218e-11,-4.625122848730609e-09,1.0000013187278842,1.0000012704891674,-3.4294089949640705e-10,8.847528524428471e-11,-3.4294089949640705e-10,0.9999954700111976,-9.250240949496886e-09,8.847528524428471e-11,-9.250240949496886e-09,1.0000026374575064,1.0000013187338557,1.0000006352443893,0.999997734997055,-0.9999999961378685,5.901901456095422e-05,6.51231074130021e-05,5.91030125677081e-05,0.9999991654457211,0.0012905869575394876,6.504688409037227e-05,-0.0012905908247617412,0.9999991650717646,0.9999977350030337
223,0.0,32.40000000000021,0.0,22.30000000000021,324999999999999.75,-9.755256621330666e-09,7.089460053691402e-06,-1.1608399248161303e-08,7.089476269291756e-06,6.250800490268583e-07,-5.671246935693273e-09,4.7729426202537835e-09,6.396812704941963e-09,-2.2371390900256967e-06,-1.3662306614675094e-08,-4.312627775507109e-09,5.784961079245689e-09,1.3006600962755853e-06,1.000000625080049,-5.671246935693273e-09,4.7729426202537835e-09,6.396812704941963e-09,0.99999776286091,-1.3662306614675094e-08,-4.312627775507109e-09,5.784961079245689e-09,1.0000013006600963,1.0,-6.034034654041603e-09,4.542780842999706e-09,6.034034698222841e-09,0.9999999999999992,-9.723638598295448e-09,-4.5427807842433866e-09,9.723638426557824e-09,0.9999999999999997,1.0000006250800493,3.6277423729955127e-10,2.3015584501894363e-10,3.6277423729955127e-10,0.9999977628609089,-3.938655703883756e-09,2.3015584496473353e-10,-3.938655703666916e-09,1.0000013006600958,1.000001250160489,7.255478887572404e-10,4.6031213155980643e-10,7.255478887572404e-10,0.9999955257268248,-7.87730747374972e-09,4.6031213155980643e-10,-7.87730747374972e-09,1.0000026013218846,1.0000013006645594,1.000000625080017,0.999997762856479,-0.9999999341297124,-0.00012721356921531737,0.0003399371685092595,-0.00012683504132589477,0.9999993722234611,0.0011133128742795285,0.0003400785842001185,-0.0011132696693098678,0.9999993224883708,0.99999776286091
224,0.0,32.50000000000021,0.0,22.40000000000021,324999999999999.6,-9.941370037609462e-09,6.866478982972202e-06,-1.289926202076413e-08,6.866498295739821e-06,6.149445996081271e-07,-4.7188096491040845e-09,4.640279138643905e-09,6.4034985581068535e-09,-2.20876758754202e-06,-1.5613998933261605e-08,-3.848586366646831e-09,8.968944499076499e-09,1.2820584820405737e-06,1.0000006149445997,-4.7188096491040845e-09,4.640279138643905e-09,6.4034985581068535e-09,0.9999977912324125,-1.5613998933261605e-08,-3.848586366646831e-09,8.968944499076499e-09,1.000001282058482,0.9999999999999998,-5.561158496593735e-09,4.244428768180598e-09,5.561158543160218e-09,1.0000000000000007,-1.2291477421923387e-08,-4.244428688065045e-09,1.2291477327164117e-08,0.9999999999999998,1.0000006149446,8.423365869831417e-10,3.958449329556408e-10,8.423365869831417e-10,0.9999977912324136,-3.322505933464441e-09,3.9584493284727353e-10,-3.322505933464441e-09,1.0000012820584823,1.0000012298895775,1.6846718288384395e-09,7.916905914146556e-10,1.6846718288384395e-09,0.9999955824697038,-6.645008469675574e-09,7.916905914146556e-10,-6.645008469675574e-09,1.0000025641186079,1.0000012820618782,1.0000006149446168,0.9999977912289988,-0.9999997801371024,-0.00029900459632427675,0.0005918800537284179,-0.0002984411527447655,0.9999995024908744,0.0009518145206533212,0.0005921643557917632,-0.0009516376938723669,0.9999993718633404,0.9999977912324125
225,0.0,32.600000000000215,0.0,22.500000000000213,324999999999999.75,-1.0139878676035657e-08,6.646781442013671e-06,-1.3598247649235557e-08,6.646803086249511e-06,6.048649355362405e-07,-3.6724512600382045e-09,4.34992413481943e-09,6.1050362559557565e-09,-2.1794040719836584e-06,-1.5172370054253136e-08,-3.304994410594752e-09,9.487995920241952e-09,1.262425839022468e-06,1.0000006048649355,-3.6724512600382045e-09,4.34992413481943e-09,6.1050362559557565e-09,0.999997820595928,-1.5172370054253136e-08,-3.304994410594752e-09,9.487995920241952e-09,1.000001262425839,1.0000000000000002,-4.888747623409996e-09,3.82745573830905e-09,4.888747647912965e-09,0.9999999999999992,-1.2330188557023794e-08,-3.827455659036825e-09,1.2330188622292765e-08,0.9999999999999999,1.000000604864935,1.2162856220234927e-09,5.224635679317216e-10,1.2162856220234927e-09,0.9999978205959281,-2.8421655709270563e-09,5.224635680401947e-10,-2.8421655709270563e-09,1.0000012624258392,1.0000012097302369,2.432569437881908e-09,1.0449280904030475e-09,2.432569437881908e-09,0.9999956411966059,-5.684329105369782e-09,1.0449280904030475e-09,-5.684329105369782e-09,1.0000025248532718,1.0000012624285994,1.0000006048650536,0.9999978205930494,-0.9999995900790102,-0.00043765095445526443,0.0007926559490916795,-0.0004369963383130022,0.9999995635136141,0.0008258370187803749,0.0007930170320815705,-0.0008254902763768623,0.9999993448446807,0.999997820595928
